45985,QID 188,How old was Enos when his father Seth died?,,,807,645,784,27,3,Genesis,5,7,Genesis 5:7
45986,QID 189,"How old was Seth, the son of Adam and Eve, when he died?",,,912,969,950,930,3,Genesis,5,8,Genesis 5:8
45987,QID 190,"How old was Enos, son of Seth, when he had Cainan?",,,90,120,55,170,3,Genesis,5,9,Genesis 5:9
45988,QID 191,"How long did Enos, son of Seth, live after he had Cainan?",,,815,750,650,110,3,Genesis,5,10,Genesis 5:10
45989,QID 192,"How old was Enos, son of Seth, at the time of his death?",,,905,870,855,750,3,Genesis,5,11,Genesis 5:11
45990,QID 193,"How old was Cainan, the grandson of Seth, when he had Mahalaleel?",,,70,50,124,107,3,Genesis,5,12,Genesis 5:12
45991,QID 194,How old was Mahalaleel when his father Cainan died?,,,840,620,754,819,3,Genesis,5,13,Genesis 5:13
45992,QID 195,"How old was Cainan, the grandson of Seth, at the time of his death?",,,910,840,969,750,3,Genesis,5,14,Genesis 5:14
45993,QID 196,Who is the sixth oldest man who ever lived?,,,Cainan,Enos,Seth,Adam,3,Genesis,5,14,Genesis 5:14
45994,QID 197,"How old was Mahalaleel, Seth’s great-grandson, when he had Jared?",,,65,80,45,57,3,Genesis,5,15,Genesis 5:15
45995,QID 198,"How old was Jared, Seth’s great-great-grandson, when his father Mahalaleel died?",,,830,750,810,645,3,Genesis,5,16,Genesis 5:16
45996,QID 199,"How old was Mahalaleel, Seth’s great-grandson, when he died?",,,895,785,860,740,3,Genesis,5,17,Genesis 5:17
45997,QID 200,Who is the eighth oldest man who ever lived?,,,Mahalaleel,Enos,Moses,Abraham,3,Genesis,5,17,Genesis 5:17
45998,QID 201,How old was Jared when he had his son Enoch?,,,162,103,67,210,3,Genesis,5,18,Genesis 5:18
45999,QID 202,Who was the father of Enoch?,,,Jared,Enos,Lamech,Seth,2,Genesis,5,18,Genesis 5: 18
46000,QID 203,Who was the second oldest man who ever lived?,,,Jared,Mahalaleel,Methuselah,Noah,2,Genesis,5,20,Genesis 5:20
46001,QID 204,Who lived for 962 years?,,,Jared,Methuselah,Noah,Enosh,2,Genesis,5,20,Genesis 5:20
46002,QID 205,How old was Jared at the time of his death?,,,962,969,850,910,2,Genesis,5,20,Genesis 5:20
46003,QID 206,Who was the father of Methuselah?,,,Enoch,Jared,Enos,Lamech,2,Genesis,5,21,Genesis 5:21
46004,QID 207,How old was Enoch when he had Methuselah?,,,65,155,174,90,3,Genesis,5,21,Genesis 5:21
46005,QID 208,How long did Enoch live on earth?,,,365,456,563,120,2,Genesis,5,23,Genesis 5:23
46006,QID 209,What happened to Enoch when he was 365 years old?,,,God took him,He died,He had his first child,He took a second wife,2,Genesis,5,24,Genesis 5:24
46007,QID 210,"How was the oldest man who ever lived related to Lamech, the ninth oldest man?",,,Lamech’s father,Lamech’s brother,Lamech’s son,Lamech’s first cousin,3,Genesis,5,25,Genesis 5:25
46008,QID 211,How long did Lamech live?,,,777 years,820 years,902 years,640 years,3,Genesis,5,25,Genesis 5:25
46009,QID 212,Who was the father of Lamech?,,,Methuselah,Cain,Enoch,Enos,3,Genesis,5,25,Genesis 5:25
46010,QID 213,How old was Methuselah when he had Lamech?,,,187,55,280,165,3,Genesis,5,25,Genesis 5:25
46011,QID 214,Who was the oldest man who ever lived?,,,Methuselah,Adam,Cain,Mahalaleel,1,Genesis,5,27,Genesis 5:27
46012,QID 215,How old was Methuselah when he died?,,,969,995,1012,950,1,Genesis,5,27,Genesis 5:27
46013,QID 216,Who was the father of Noah?,,,Lamech,Jared,Enoch,Methuselah,2,Genesis,5,28,Genesis 5:28
46014,QID 217,How old was Lamech when he had Noah?,,,182,155,190,78,3,Genesis,5,28,Genesis 5:28
46015,QID 218,"Whose father said this of him: “This same shall comfort us concerning our work and toil of our hands, because of the ground which the LORD hath cursed”?",,,Noah,Seth,Abel,Enoch,2,Genesis,5,29,Genesis 5:29
46016,QID 219,How old was Noah when his father died?,,,595,600,450,375,3,Genesis,5,30,Genesis 5:30
46017,QID 220,How many sons did Noah have?,,,Three,Six,Two,Four,2,Genesis,5,32,Genesis 5:32
46018,QID 221,Which of the following was a son of Noah?,,,Ham,Cain,Moses,Jacob,1,Genesis,5,32,Genesis 5:32
46019,QID 222,Which of the following was a son of Noah?,,,Shem,Seth,Enosh,Aaron,1,Genesis,5,32,Genesis 5:32
46020,QID 223,Which of the following was a son of Noah?,,,Japheth,Lot,Seth,Reuben,1,Genesis,5,32,Genesis 5:32
46021,QID 224,"Where is this verse found: “And it came to pass, when men began to multiply on the face of the earth, and daughters were born unto them”?",,,Genesis,Judges,Exodus,1 Chronicles,1,Genesis,6,1,Genesis 6:1
46022,QID 225,What does Genesis 6 say the “sons of God” did?,,,Married the daughters of men,Enslaved mankind,Abused mankind,Destroyed civilizations,2,Genesis,6,2,Genesis 6:2
46023,QID 226,Which of the following does Genesis 6 say of the “sons of God”?,,,They found the daughters of men attractive,They found the daughters of men repulsive,They despised the daughters of men,They found the daughters of men annoying,2,Genesis,6,2,Genesis 6:2
46024,QID 227,"In Genesis chapter 6, how long a lifespan did God set for man?",,,120 years,75 years,900 years,70 years,2,Genesis,6,3,Genesis 6:3
46025,QID 228,"In which book of the bible is this verse found: “There were giants in the earth in those days; and also after that, when the sons of God came in unto the daughters of men, and they bare children to them, the same became mighty men which were of old, men o",,,Genesis,Judges,Leviticus,1 Samuel,2,Genesis,6,4,Genesis 6:4
46026,QID 229,"Before the flood, God said this behavior of man was “great in the earth”?",,,His wickedness,His kindness,His lovingness,His helpfulness,1,Genesis,6,5,Genesis 6:5
46027,QID 230,"Before the flood, what was it about men’s thoughts that grieved God?",,,They were continually evil,They were sometimes evil,They were too focused on God,They were self-righteous,2,Genesis,6,5,Genesis 6:5
46028,QID 231,"Before the flood, man’s bad behavior made God do this?",,,Regret making man,Be pleased with his creation,Rejoice over making man,Desire to make more men,1,Genesis,6,6,Genesis 6:6
46029,QID 232,Which of the following did God specifically say he would destroy with the flood?,,,Man,Plant life,Whales,Fish with scales,2,Genesis,6,7,Genesis 6:7
46030,QID 233,Which of the following did God specifically say he would destroy with the flood?,,,Beasts of the field,Plant life,Whales,Fish without scales,3,Genesis,6,7,Genesis 6:7
46031,QID 234,Which of the following did God specifically say he would destroy with the flood?,,,Creeping things,Plant life,Dolphins,Fish with scales,3,Genesis,6,7,Genesis 6:7
46032,QID 235,Which of the following did God specifically say he would destroy with the flood?,,,Fowl of the air,Plant life,Sharks,Fish without scales,3,Genesis,6,7,Genesis 6:7
46033,QID 236,"When God decided to destroy the earth with a flood, who found grace in God’s sight?",,,Noah,Moses,Abraham,Noah’s wife,1,Genesis,6,8,Genesis 6:8
46034,QID 237,"Finish this verse in Genesis chapter 6: “Noah was a just man and perfect in his generations, and Noah…”",,,Walked with God,Begat five sons,Delighted not in the world,Was a mighty warrior,1,Genesis,6,9,Genesis 6:9
46035,QID 238,"Finish this verse: “The earth also was corrupt before God, and the earth was filled with…”",,,Violence,Licentiousness,Greed,Viciousness,2,Genesis,6,11,Genesis 6:11
46036,QID 239,"Who did God tell, “The end of all flesh is come before me…I will destroy them with the earth”?",,,Noah,John the Revelator,Daniel,Lot,2,Genesis,6,13,Genesis 6: 13
46037,QID 240,Who told Noah to build an ark?,,,God,No one,His wife,His neighbors,1,Genesis,6,14,Genesis 6:14
46038,QID 241,What kind of wood did God tell Noah to use in making the ark?,,,Gopher,Cedar,Mahogany,Pine,2,Genesis,6,14,Genesis 6:14
46039,QID 242,What specific instruction did God give Noah in sealing the ark?,,,Coat it with pitch on the inside and outside,Coat it with pitch on the outside only,Coat it with pitch on the inside only,Use a special technique to join the wood,2,Genesis,6,15,Genesis 6:15
46040,QID 243,How long was the ark?,,,300 cubits,405 cubits,255 cubits,375 cubits,2,Genesis,6,15,Genesis 6:15
46041,QID 244,How wide was the ark?,,,50 cubits,75 cubits,120 cubits,60 cubits,2,Genesis,6,15,Genesis 6:15
46042,QID 245,How high was the ark?,,,30 cubits,50 cubits,40 cubits,25 cubits,2,Genesis,6,15,Genesis 6:15
46043,QID 246,"When God instructed Noah how to build the ark, how many stories did he say it should be?",,,3,1,2,0,2,Genesis,6,16,Genesis 6:16
46044,QID 247,What was the size of the window in the ark?,,,1 cubit,3 cubits,_ cubit,2 cubits,2,Genesis,6,16,Genesis 6:16
46045,QID 248,How did God tell Noah he would destroy all life?,,,With a flood,With fire,With strong winds,With brimstone,1,Genesis,6,17,Genesis 6:17
46046,QID 249,Finish this statement God made to Noah: “But with thee will I establish my…”,,,Covenant,Might,Control,Omnipotence,2,Genesis,6,18,Genesis 6:18
46047,QID 250,"How many people, including Noah, entered the ark?",,,8,12,6,7,2,Genesis,6,18,Genesis 6:18
46048,QID 251,How many women were in the ark?,,,4,3,2,6,2,Genesis,6,18,Genesis 6:18
46049,QID 252,How many men were in the ark?,,,4,3,5,6,2,Genesis,6,18,Genesis 6:18
46050,QID 253,"In Genesis Chapter 6, how many of each animal was Noah told to take into the ark?",,,Two,Six,Four,One,1,Genesis,6,19,Genesis 6:19
46051,QID 254,Who built the ark?,,,Noah,Solomon,God,Nimrod,1,Genesis,6,14,Genesis 6:14
46052,QID 255,Which of these events happened first?,,,The flood,Building of the Tower of Babel,The destruction of Sodom and Gomorrah,Jacob steals Esau birthright,1,Genesis,6,17,Genesis 6:17
46053,QID 256,How did Noah know when to enter the ark?,,,God told him,When the clouds gathered,His wife told him,When he finished the ark,1,Genesis,7,1,Genesis 7:1
46054,QID 257,"In Genesis chapter 7, how many pairs of “clean” beast of the field did God tell Noah to take into the ark?",,,7,5,2,1,1,Genesis,7,2,Genesis 7:2
46055,QID 258,"In Genesis chapter 7, how many pairs of “unclean” beast of the field did God tell Noah to take into the ark?",,,2,5,7,1,2,Genesis,7,2,Genesis 7:2
46056,QID 259,"In Genesis chapter 7, how many pairs of birds did God tell Noah to take into the ark?",,,7,2,1,5,1,Genesis,7,3,Genesis 7:3
46057,QID 260,How many days after Noah was told to enter the ark did the flood begin?,,,7,12,25,2,1,Genesis,7,4,Genesis 7:4
46058,QID 261,"During the flood, how many days did it rain?",,,40,150,77,50,1,Genesis,7,4,Genesis 7:4
46059,QID 262,How old was Noah at the time of the flood?,,,600,150,540,278,2,Genesis,7,6,Genesis 7:6
46060,QID 263,On what day and month of the year did the flood begin?,,,17th of the second month,2nd of the twelfth month,1st of the fifth month,23rd of the seventh month,3,Genesis,7,11,Genesis 7:11
46061,QID 264,Who shut the door of the ark?,,,God,Noah,Shem,Ham,1,Genesis,7,16,Genesis 7:16
46062,QID 265,"During the flood, how many of the earth’s high hills and mountains were covered by water?",,,All,Most,Some,None,1,Genesis,7,19,Genesis 7:19
46063,QID 266,How high above the mountains did the waters of the flood rise?,,,15 cubits,"1,000 cubits",250 cubits,25 cubits,2,Genesis,7,20,Genesis 7:20
46064,QID 267,What percentage of land creatures and birds not in the ark died in the flood?,,,100,50,10,5,1,Genesis,7,23,Genesis 7:23
46065,QID 268,How many days did the waters of the flood cover the entire earth?,,,150,365,40,210,2,Genesis,7,24,Genesis 7:24
46066,QID 269,What book of the Bible tells the story of Noah?,,,Genesis,Exodus,Joshua,Judges,1,Bible,1,1,Bible 1:1
46067,QID 270,What did God send to help reduce the waters of the flood?,,,A wind,A great heat,A blast of cold,Fire,2,Genesis,8,1,Genesis 8:1
46068,QID 271,"What event does this text describe: “The fountains also of the deep and the windows of heaven were stopped, and the rain from heaven was restrained”?",,,The end of the flood,A plague of Egypt,A drought prophesied by Elijah,A drought prophesied by Isaiah,1,Genesis,8,2,Genesis 8:2
46069,QID 272,What day and month did the ark came to rest on a mountaintop?,,,17th of the seventh month,10th of the first month,25th of the twelfth month,5th of the fifth month,3,Genesis,8,4,Genesis 8:4
46070,QID 273,On what mountain did the ark come to rest?,,,Mount Ararat,Mount Sinai,Mount of Olives,Mount Carmel,1,Genesis,8,4,Genesis 8:4
46071,QID 274,Give the day and month that the tops of mountains first appeared above the receding waters of the flood?,,,1st of the tenth month,14th of the seventh month,10th of the eleventh month,15th of the seventh month,3,Genesis,8,5,Genesis 8:5
46072,QID 275,How many days after the tops of mountain were visible above the receding floodwaters did Noah open the window of the ark to release a bird?,,,40 days,7 days,20 days,120 days,2,Genesis,8,6,Genesis 8:6
46073,QID 276,What was the first animal that left the ark after the flood?,,,A bird,A frog,A seal,A seal lion,1,Genesis,8,7,Genesis 8:7
46074,QID 277,What was the first bird that Noah released from the ark?,,,Raven,Falcon,Eagle,Dove,2,Genesis,8,7,Genesis 8:7
46075,QID 278,What was the second bird Noah released from the ark?,,,Dove,Raven,Falcon,Eagle,2,Genesis,8,8,Genesis 8:8
46076,QID 279,What happened to the second bird Noah released from the ark?,,,It returned,It never came back,It returned with a leaf,It returned with a mate,2,Genesis,8,9,Genesis 8:9
46077,QID 280,Why did the second bird Noah released from the ark return?,,,It didn’t find dry land,It missed its mate,It was trained to return,It brought food for its young,1,Genesis,8,9,Genesis 8:9
46078,QID 281,What was the third bird Noah released from the ark?,,,Dove,Pigeon,Sparrow,Raven,2,Genesis,8,10,Genesis 8:10
46079,QID 282,How long after the return of the second bird released from the ark did Noah send the third?,,,7 days,14 days,40 days,23 days,2,Genesis,8,10,Genesis 8:10
46080,QID 283,What did the third bird released from the ark bring back to Noah?,,,Fresh olive leaf,Mustard seed,Fresh fig leaf,A dry twig,2,Genesis,8,11,Genesis 8:11
46081,QID 284,How did Noah know the waters of the flood were receding?,,,A bird returned with a fresh leaf,He could see mountaintops,God told him,He had a dream,2,Genesis,8,11,Genesis 8:11
46082,QID 285,What is the fourth bird Noah released from the ark?,,,Dove,Pigeon,Eagle,Sparrow,2,Genesis,8,12,Genesis 8:12
46083,QID 286,What happened to the fourth bird Noah released from the ark?,,,It didn’t return,It came right back,It returned with a fresh leaf,It returned with a dry twig,2,Genesis,8,12,Genesis 8:12
46084,QID 287,How long after sending the third bird did Noah wait to release a fourth from the ark?,,,Seven days,Two days,Fourteen days,10 days,2,Genesis,8,12,Genesis 8:12
46085,QID 288,In what year of his life did Noah leave the ark?,,,601,599,600,602,2,Genesis,8,13,Genesis 8:13
46086,QID 289,On what day and month of the year did Noah remove the covering from the ark to see dry land?,,,1st of the first month,7th of the third month,2nd of the sixth month,3rd of the fourth month,3,Genesis,8,13,Genesis 8:13
46087,QID 290,On what day and month of the year was the earth finally dry after the flood?,,,27th of the second month,5th of the first month,16th of the fourth month,5th of the first month,3,Genesis,8,14,Genesis 8:14
46088,QID 291,Who built the first altar mentioned in the bible?,,,Noah,Abel,Abraham,Adam,3,Genesis,8,20,Genesis 8:20
46089,QID 292,Which of the following did Noah sacrifice to God after the flood?,,,Clean beast,Unclean beast,Nothing,Clean and unclean beast,1,Genesis,8,20,Genesis 8:20
46090,QID 293,Which of the following did Noah sacrifice to God after the flood?,,,Clean fowl,Unclean fowl,Nothing,Clean and unclean fowl,1,Genesis,8,20,Genesis 8:20
46091,QID 294,"After Noah’s sacrifice of animals following the flood, what did God decide to do?",,,Never curse the ground because of man,Curse the ground because man,Never again punish man,Make Noah a priest,1,Genesis,8,21,Genesis 8:21
46092,QID 295,What did God decide to do after Noah sacrificed animals following the flood?,,,Never again kill every living thing,To send a flood if man sinned again,To send brimstone the next time,To reject his sacrifice,1,Genesis,8,21,Genesis 8:21
46093,QID 296,"Where is this verse found: “While the earth remaineth, seedtime and harvest, and cold and heat, and summer and winter, and day and night shall not cease”?",,,Genesis,Proverbs,Revelations,Psalms,2,Genesis,8,22,Genesis 8:22
46094,QID 297,Which of the following did God say to Noah and his sons?,,,Be fruitful,Eat only plants,You shall be called Israelites,Build another ark,1,Genesis,9,1,Genesis 9:1
46095,QID 298,Which of the following did God say to Noah and his sons?,,,Multiply,You shall be called  Israelites,Keep the laws of Moses,Hide the ark,1,Genesis,9,1,Genesis 9:1
